title,link,tag,fixLink
Filthy Lucre по сети,https://online-fix.me/games/strategy/16939-filthy-lucre-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Filthy%20Lucre/Fix%20Repair/FL_Fix_Repair_Steam_Generic.rar
First Feudal по сети,https://online-fix.me/games/strategy/16692-first-feudal-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/First%20Feudal/Fix%20Repair/FF_Fix_Repair_Steam_Generic.rar
Forts по сети,https://online-fix.me/games/strategy/16288-forts-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Forts/Fix%20Repair/Forts_Fix_Repair_Steam_Generic.rar
From the Depths по сети,https://online-fix.me/games/strategy/17224-from-the-depths-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/From%20The%20Depths/Fix%20Repair/FTD_Fix_Repair_Steam_Generic.rar
Frosthaven по сети,https://online-fix.me/games/strategy/17894-frosthaven-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Frosthaven/Fix%20Repair/Frosthaven_Fix_Repair_Steam_Generic.rar
Frozenheim по сети,https://online-fix.me/games/strategy/16904-frozenheim-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Frozenheim/Fix%20Repair/Frozenheim_Fix_Repair_Steam_Generic.rar
Galactic Civilizations IV по сети,https://online-fix.me/games/strategy/17366-galactic-civilizations-iv-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Galactic%20Civilizations%20IV/Fix%20Repair/GCIV_Fix_Repair_Steam_Generic.rar
Godsworn по сети,https://online-fix.me/games/strategy/17480-godsworn-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Godsworn/Fix%20Repair/Godsworn_Fix_Repair_Steam_Generic.rar
Guardians VR по сети,https://online-fix.me/games/strategy/16915-guardians-vr-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Guardians%20VR/Fix%20Repair/GVR_Fix_Repair_Steam_Generic.rar
Halo Wars 2 по сети,https://online-fix.me/games/strategy/16951-halo-wars-2-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Halo%20Wars%202/Fix%20Repair/HW2_Fix_Repair_UWP_Generic.rar
Halo Wars Definitive Edition по сети,https://online-fix.me/games/strategy/16289-halo-wars-definitive-edition-po-seti.html,strategy,https://uploads.online-fix.me:2053/uploads/Halo%20Wars%20Definitive%20Edition/Fix%20Repair/HWDE_Fix_Repair_Steam_Generic.rar
