title,link,tag,fixLink
DAEMON X MACHINA по сети,https://online-fix.me/games/shooter/16277-daemon-x-machina-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/DAEMON%20X%20MACHINA/Fix%20Repair/DXM_Fix_Repair_Steam_V2_Generic.rar
Dagger Directive по сети,https://online-fix.me/games/shooter/17815-dagger-directive-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Dagger%20Directive/Fix%20Repair/DaggerDirective_Fix_Repair_Steam_Generic.rar
Dead Rising 2 по сети,https://online-fix.me/games/shooter/16602-dead-rising-2-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Dead%20Rising%202/Fix%20Repair/DR2_Fix_Repair_Steam_Generic.rar
Deep Rock Galactic по сети,https://online-fix.me/games/shooter/16233-deep-rock-galactic-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Deep%20Rock%20Galactic/Fix%20Repair/DeepRockGalactic_Fix_Repair_Steam_V4_Generic.rar
Destroy All Humans 2 Reprobed по сети,https://online-fix.me/games/shooter/17090-destroy-all-humans-2-reprobed-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Destroy%20All%20Humans%202%20Reprobed/Fix%20Repair/DAH2R_Fix_Repair_Steam_Generic.rar
DOOM Eternal по сети,https://online-fix.me/games/shooter/17331-doom-eternal-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/DOOM%20Eternal/Fix%20Repair/DOOMEternal_Fix_Repair_Steam_V2_Generic.rar
DUSK по сети,https://online-fix.me/games/shooter/16612-dusk-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/DUSK/Fix%20Repair/DUSK_Fix_Repair_Steam_Generic.rar
Dying Light 2 Stay Human Reloaded Edition по сети,https://online-fix.me/games/shooter/17061-dying-light-2-stay-human-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Dying%20Light%202%20Stay%20Human/Fix%20Repair/DL2SHRE_Fix_Repair_Steam_Generic.rar
EARTH DEFENSE FORCE 4.1 The Shadow of New Despair по сети,https://online-fix.me/games/shooter/16979-earth-defense-force-41-the-shadow-of-new-despair-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/EARTH%20DEFENSE%20FORCE%204.1%20The%20Shadow%20of%20New%20Despair/Fix%20Repair/EDF4.1TSOND_Fix_Repair_Steam_Generic.rar
EARTH DEFENSE FORCE 5 по сети,https://online-fix.me/games/shooter/16399-earth-defense-force-5-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/EARTH%20DEFENSE%20FORCE%205/Fix%20Repair/EDF5_Fix_Repair_Steam_Generic.rar
Earthfall по сети,https://online-fix.me/games/shooter/16919-earthfall-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Earthfall/Fix%20Repair/EF_Fix_Repair_Steam_Generic.rar
Easy Red 2 по сети,https://online-fix.me/games/shooter/16921-easy-red-2-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Easy%20Red%202/Fix%20Repair/ER2_Fix_Repair_Steam.rar
Echo Point Nova по сети,https://online-fix.me/games/shooter/17598-echo-point-nova-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Echo%20Point%20Nova/Fix%20Repair/EPN_Fix_Repair_Steam_Generic.rar
Evil Dead The Game по сети,https://online-fix.me/games/shooter/16992-evil-dead-the-game-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Evil%20Dead%20The%20Game/Fix%20Repair/
Executive Assault 2 по сети,https://online-fix.me/games/shooter/16541-executive-assault-2-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Executive%20Assault%202/Fix%20Repair/EA2_Fix_Repair_Steam_Generic.rar
Eximius Seize the Frontline по сети,https://online-fix.me/games/shooter/16662-eximius-seize-the-frontline-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Eximius%20Seize%20the%20Frontline/Fix%20Repair/EStF_Fix_Repair_Steam_Generic.rar
EXOME по сети,https://online-fix.me/games/shooter/17286-exome-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/EXOME/Fix%20Repair/EXOME_Fix_Repair_Steam_Generic.rar
F.E.A.R. 3 по сети,https://online-fix.me/games/shooter/16174-fear-3-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/FEAR%203/Fix%20Repair/FEAR3_Fix_Repair_LAN.rar
Fast And Low по сети,https://online-fix.me/games/shooter/16677-fast-and-low-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Fast%20And%20Low/Fix%20Repair/FAL_Fix_Repair_Steam_Generic.rar
Fortified по сети,https://online-fix.me/games/shooter/17144-fortified-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Fortified/Fix%20Repair/Fortified_Fix_Repair_Steam_Generic.rar
Friends vs Friends по сети,https://online-fix.me/games/shooter/17264-friends-vs-friends-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Friends%20vs%20Friends/Fix%20Repair/
Fury Unleashed по сети,https://online-fix.me/games/shooter/17003-fury-unleashed-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Fury%20Unleashed/Fix%20Repair/FU_Fix_Repair_Steam_Generic.rar
Gatekeeper по сети,https://online-fix.me/games/shooter/17511-gatekeeper-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Gatekeeper/Fix%20Repair/Gatekeeper_Fix_Repair_Steam_Generic.rar
Gears 5 по сети,https://online-fix.me/games/shooter/17389-gears-5-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Gears%205/Fix%20Repair/Gears5_Fix_Repair_GDK.rar
Gears of War 4 по сети,https://online-fix.me/games/shooter/17385-gears-of-war-4-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Gears%20of%20War%204/Fix%20Repair/GoW4_Fix_Repair_UWP_Generic.rar
Gears of War Ultimate Edition по сети,https://online-fix.me/games/shooter/17382-gears-of-war-ultimate-edition-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Gears%20of%20War%20Ultimate%20Edition/Fix%20Repair/GoWUE_Fix_Repair_UWP.rar
GIBZ по сети,https://online-fix.me/games/shooter/16375-gibz-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/GIBZ/Fix%20Repair/GIBZ_Fix_Repair_Steam_Generic.rar
Glitch Busters Stuck On You по сети,https://online-fix.me/games/shooter/17266-glitch-busters-stuck-on-you-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Glitch%20Busters%20Stuck%20On%20You/Fix%20Repair/GBSOY_Fix_Repair_Steam_Generic.rar
GROUND BRANCH по сети,https://online-fix.me/games/shooter/16659-ground-branch-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Ground%20Branch/Fix%20Repair/GB_Fix_Repair_Steam_V2_Generic.rar
Grounded по сети,https://online-fix.me/games/shooter/16437-grounded-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Grounded/Fix%20Repair/Grounded_Fix_Repair_Steam_V4_Generic.rar
GTFO по сети,https://online-fix.me/games/shooter/16195-gtfo-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/GTFO/Fix%20Repair/GTFO_Fix_Repair_Steam_Generic.rar
GUARDS по сети,https://online-fix.me/games/shooter/17462-guards-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/GUARDS/Fix%20Repair/GUARDS_Fix_Repair_Steam_Generic.rar
Gunfire Reborn по сети,https://online-fix.me/games/shooter/16373-gunfire-reborn-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Gunfire%20Reborn/Fix%20Repair/GunfireReborn_Fix_Repair_Steam_Generic.rar
Gunheart по сети,https://online-fix.me/games/shooter/17194-gunheart-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Gunheart/Fix%20Repair/Gunheart_Fix_Repair_Steam_Generic.rar
Guns Gore and Cannoli 2 по сети,https://online-fix.me/games/shooter/16408-guns-gore-and-cannoli-2-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Guns%20Gore%20and%20Cannoli%202/Fix%20Repair/
Guns N Stuff 2 по сети,https://online-fix.me/games/shooter/17148-guns-n-stuff-2-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Guns%20N%20Stuff%202/Fix%20Repair/GNS2_Fix_Repair_Steam_Generic.rar
GUNTOUCHABLES по сети,https://online-fix.me/games/shooter/17862-guntouchables-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/GUNTOUCHABLES/Fix%20Repair/GUNTOUCHABLES_Fix_Repair_Steam.rar
Halo The Master Chief Collection по сети,https://online-fix.me/games/shooter/16362-halo-the-master-chief-collection-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Halo%20The%20Master%20Chief%20Collection/Fix%20Repair/HTMCC_Fix_Repair_Steam_V2_Generic.rar
Hell is Others по сети,https://online-fix.me/games/shooter/17163-hell-is-others-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Hell%20is%20Others/Fix%20Repair/HiO_Fix_Repair_Steam_Generic.rar
Hellpoint по сети,https://online-fix.me/games/shooter/16439-hellpoint-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Hellpoint/Fix%20Repair/Hellpoint_Fix_Repair_Steam_Generic.rar
Heroes of Valor по сети,https://online-fix.me/games/shooter/17910-heroes-of-valor-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Heroes%20of%20Valor/Fix%20Repair/HeroesOfValor_Fix_Repair_Steam_Generic.rar
HUNTDOWN по сети,https://online-fix.me/games/shooter/16347-huntdown-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/HUNTDOWN/Fix%20Repair/HUNTDOWN_Fix_Repair_Steam_Generic.rar
HYPERCHARGE Unboxed по сети,https://online-fix.me/games/shooter/16335-hypercharge-unboxed-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/HYPERCHARGE%20Unboxed/Fix%20Repair/HU_Fix_Repair_Steam_V3_Generic.rar
Isonzo по сети,https://online-fix.me/games/shooter/17105-isonzo-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Isonzo/Fix%20Repair/
Kane & Lynch 2 Dog Days по сети,https://online-fix.me/games/shooter/16773-kane-lynch-2-dog-days-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Kane%20%26%20Lynch%202%20Dog%20Days/Fix%20Repair/KaL2DD_Fix_Repair_Steam.rar
Kingdom Gun по сети,https://online-fix.me/games/shooter/17162-kingdom-gun-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Kingdom%20Gun/Fix%20Repair/KG_Fix_Repair_Steam_Generic.rar
Left 4 Dead 2 по сети,https://online-fix.me/games/shooter/16127-left-4-dead-2-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Left%204%20Dead%202/Fix%20Repair/L4D2_Fix_Repair_Steam_V3_Generic.rar
LEGO Worlds по сети,https://online-fix.me/games/shooter/16459-lego-worlds-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/LEGO%20Worlds/Fix%20Repair/LEGOW_Fix_Repair_Steam_Generic.rar
Lemnis Gate по сети,https://online-fix.me/games/shooter/17045-lemnis-gate-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Lemnis%20Gate/Fix%20Repair/
Memories of Mars по сети,https://online-fix.me/games/shooter/17041-memories-of-mars-po-seti.html,shooter,https://uploads.online-fix.me:2053/uploads/Memories%20of%20Mars/Fix%20Repair/MoM_Fix_Repair_Steam_Generic.rar
